,date,XAUUSD Open,XAUUSD Low,XAUUSD High,XAUUSD Close,XAUUSD Adj. Close,XAUUSD Vol  (1M),XAUUSD Vol  (3M),XAUUSD Vol  (6M),M1 USD (B),M2 USD (B)
952,2002-07-15,315.95,315.95,320.5,318.15,318.15,10.31,11.55,12.23,1202.0,5568.4
953,2002-07-08,311.45,310.15,313.35,312.85,312.85,10.68,11.56,12.33,1193.4,5548.7
954,2002-07-01,314.45,311.25,315.15,315.15,315.15,13.24,11.65,12.51,1194.1,5554.2
955,2002-06-24,324.65,322.25,327.05,322.45,322.45,13.37,11.54,12.34,1193.3,5539.4
956,2002-06-17,319.35,316.85,319.75,316.85,316.85,14.27,12.13,12.25,1188.9,5533.9
957,2002-06-10,324.55,317.8,324.75,319.05,319.05,14.17,12.1,12.4,1192.3,5523.3
958,2002-06-03,325.95,324.95,328.55,327.65,327.65,10.39,11.08,11.87,1204.2,5509.7
959,2002-05-27,320.55,320.15,321.78,320.25,320.25,11.23,11.18,11.89,1192.2,5519.3
960,2002-05-20,310.85,310.25,316.75,315.95,315.95,11.33,11.38,11.73,1188.1,5515.0
961,2002-05-13,310.85,309.35,311.8,310.85,310.85,10.62,11.42,11.48,1186.1,5505.1
962,2002-05-06,311.75,310.45,313.45,312.3,312.3,10.29,11.9,11.47,1181.1,5496.2
963,2002-04-29,311.0,309.45,312.5,311.1,311.1,10.33,12.95,11.48,1187.9,5484.2
964,2002-04-22,302.0,301.85,304.5,302.9,302.9,11.01,12.8,11.32,1188.0,5483.2
965,2002-04-15,302.15,299.65,302.95,299.85,299.85,11.76,13.03,11.43,1187.5,5488.0
966,2002-04-08,300.1,298.45,301.45,300.5,300.5,11.67,13.07,11.48,1185.1,5476.0
967,2002-04-01,302.5,301.0,304.05,303.35,303.35,12.34,13.1,11.81,1185.3,5489.8
968,2002-03-25,297.65,296.95,298.75,298.25,298.25,12.15,12.8,11.58,1193.0,5477.2
969,2002-03-18,290.05,290.0,292.95,292.57,292.57,12.35,12.5,11.57,1196.1,5482.9
970,2002-03-11,289.6,289.25,292.85,290.7,290.7,11.87,12.91,11.72,1198.6,5484.4
971,2002-03-04,297.85,296.6,300.12,296.85,296.85,15.73,12.48,14.44,1191.1,5484.0
972,2002-02-25,293.0,290.85,293.05,292.55,292.55,15.35,12.19,14.25,1189.4,5478.3
973,2002-02-18,298.75,296.88,299.58,297.75,297.75,14.52,11.61,14.07,1192.4,5469.7
974,2002-02-11,303.15,297.63,303.75,299.75,299.75,15.52,11.83,14.22,1190.4,5466.8
975,2002-02-04,286.25,285.4,290.05,289.9,289.9,12.26,10.33,13.59,1189.5,5461.1
976,2002-01-28,279.45,278.35,280.15,278.65,278.65,10.5,9.49,13.61,1184.6,5447.1
977,2002-01-21,283.55,282.05,284.05,282.55,282.55,10.28,9.48,13.61,1193.6,5438.5
978,2002-01-14,287.35,284.85,287.35,284.95,284.95,11.05,9.77,13.55,1194.6,5437.9
979,2002-01-07,278.9,277.8,280.45,278.75,278.75,9.96,9.64,13.29,1190.3,5436.2
980,2001-12-31,276.75,276.15,279.35,278.95,278.95,10.88,10.27,13.36,1184.2,5438.1
981,2001-12-24,277.7,277.45,278.88,278.05,278.05,9.98,10.16,13.38,1181.7,5418.9
982,2001-12-17,277.6,276.65,278.75,278.15,278.15,7.95,10.16,13.45,1183.6,5430.6
983,2001-12-10,274.55,271.45,274.58,273.15,273.15,6.94,10.98,13.3,1186.3,5413.2
984,2001-12-03,274.4,274.4,278.2,277.25,277.25,8.41,16.17,13.97,1176.5,5388.6
985,2001-11-26,273.05,272.45,273.5,273.15,273.15,8.02,16.15,14.43,1172.1,5383.3
986,2001-11-19,274.85,272.35,274.95,272.95,272.95,9.74,16.32,15.15,1171.9,5366.4
987,2001-11-12,277.45,277.45,282.0,278.25,278.25,10.17,16.53,15.28,1170.2,5357.4
988,2001-11-05,279.95,277.75,280.25,278.95,278.95,11.85,16.82,16.79,1164.8,5350.3
989,2001-10-29,277.35,277.05,279.45,279.28,279.28,12.04,16.79,17.01,1161.2,5329.4
990,2001-10-22,279.65,275.05,279.75,275.55,275.55,12.61,16.88,16.97,1167.2,5322.0
991,2001-10-15,284.45,281.15,285.8,281.45,281.45,13.73,16.58,16.83,1166.7,5319.7
992,2001-10-08,291.0,290.65,294.12,291.9,291.9,23.73,15.76,16.72,1166.9,5320.4
993,2001-10-01,292.25,290.25,293.2,291.7,291.7,23.79,15.86,16.74,1171.3,5329.4
994,2001-09-24,290.75,287.25,293.0,289.25,289.25,23.45,15.96,16.72,1206.1,5354.4
995,2001-09-17,289.0,285.35,294.5,289.45,289.45,23.57,15.92,16.6,1292.0,5436.1
996,2001-09-10,273.25,270.95,273.6,271.75,271.75,9.22,10.41,14.04,1167.0,5265.5
997,2001-09-03,274.45,273.4,274.45,273.5,273.5,11.5,12.64,14.51,1165.5,5243.5
998,2001-08-27,272.8,271.45,273.25,272.75,272.75,11.69,12.59,14.95,1149.0,5231.4
999,2001-08-20,279.25,275.95,279.6,276.05,276.05,11.66,14.39,15.25,1149.9,5226.0
1000,2001-08-13,273.75,273.75,277.55,275.95,275.95,10.19,17.21,15.21,1148.6,5220.0
1001,2001-08-06,268.5,267.05,268.85,267.75,267.75,7.8,16.91,15.17,1143.3,5210.9
1002,2001-07-30,267.85,264.95,268.25,265.25,265.25,8.57,17.32,15.28,1139.4,5201.2
1003,2001-07-23,270.15,268.75,270.15,268.85,268.85,10.41,17.18,15.32,1142.0,5193.7
1004,2001-07-16,267.2,266.75,269.25,267.15,267.15,9.76,17.43,15.34,1142.1,5192.7
1005,2001-07-09,266.5,265.55,267.2,266.65,266.65,14.3,17.73,15.29,1133.9,5179.4
1006,2001-07-02,270.85,268.05,270.9,269.55,269.55,16.93,17.65,15.27,1129.9,5175.3
1007,2001-06-25,272.55,272.5,275.35,273.95,273.95,19.06,17.33,15.09,1124.1,5161.5
1008,2001-06-18,271.25,271.05,274.28,272.55,272.55,19.7,17.37,15.14,1126.4,5164.7
1009,2001-06-11,273.25,266.7,273.75,268.15,268.15,25.84,16.98,14.84,1126.2,5154.4
1010,2001-06-04,266.75,265.2,268.3,265.75,265.75,23.9,17.0,14.1,1125.2,5150.1
1011,2001-05-28,277.65,276.25,278.38,277.65,277.65,20.55,15.96,13.54,1117.4,5119.7
1012,2001-05-21,284.75,282.73,298.5,285.35,285.35,19.48,16.08,13.68,1122.3,5124.1
1013,2001-05-14,268.05,267.45,269.2,268.35,268.35,11.88,13.33,11.57,1117.5,5113.2
1014,2001-05-07,266.1,265.53,266.68,266.25,266.25,10.29,12.91,11.24,1113.9,5114.3
1015,2001-04-30,264.05,263.18,264.18,264.05,264.05,11.24,13.25,11.26,1116.8,5121.0
1016,2001-04-23,264.15,262.45,265.1,263.75,263.75,11.23,13.34,11.16,1117.7,5137.4
1017,2001-04-16,259.25,259.25,264.1,263.35,263.35,9.42,12.96,11.06,1118.2,5132.1
1018,2001-04-09,260.05,258.25,261.3,258.45,258.45,11.33,12.46,10.78,1114.9,5115.9
1019,2001-04-02,258.05,254.65,258.55,255.55,255.55,14.6,12.4,11.3,1113.9,5094.2
1020,2001-03-26,262.2,261.05,263.25,262.65,262.65,16.45,12.59,11.22,1106.7,5072.5
1021,2001-03-19,259.35,258.75,262.15,260.75,260.75,17.36,12.57,11.58,1107.7,5052.2
1022,2001-03-12,272.25,269.65,275.35,272.55,272.55,15.64,11.54,11.05,1108.3,5046.7
1023,2001-03-05,263.45,261.95,263.45,263.05,263.05,13.74,10.36,10.35,1109.3,5040.7
1024,2001-02-26,261.55,261.5,266.95,266.85,266.85,14.05,11.03,10.23,1104.4,5017.8
1025,2001-02-19,258.85,258.75,260.75,259.65,259.65,11.44,10.32,9.72,1098.8,5000.3
1026,2001-02-12,260.65,260.55,262.35,261.35,261.35,9.11,9.6,9.5,1099.3,4992.2
1027,2001-02-05,267.63,265.25,267.63,265.65,265.65,8.81,9.33,9.44,1099.7,4984.0
1028,2001-01-29,264.08,262.45,264.15,263.05,263.05,7.37,8.67,9.22,1094.8,4964.1
1029,2001-01-22,265.25,264.45,268.6,266.95,266.95,7.83,8.54,9.31,1101.7,4971.5
1030,2001-01-15,264.35,263.35,264.7,263.65,263.65,8.12,8.89,9.25,1096.2,4964.9
1031,2001-01-08,268.4,267.83,269.9,268.35,268.35,8.32,9.95,9.39,1094.2,4953.5
1032,2001-01-01,272.5,272.5,272.5,272.5,272.5,9.37,9.85,9.31,1088.3,4947.5
1033,2000-12-25,273.55,273.55,274.18,273.8,273.8,11.64,10.01,9.36,1090.1,4923.6
1034,2000-12-18,270.6,269.8,271.6,270.15,270.15,11.28,10.49,10.0,1084.4,4908.2
1035,2000-12-11,272.85,270.15,273.2,270.85,270.85,10.96,10.54,10.08,1092.9,4895.0
1036,2000-12-04,269.75,269.4,272.25,271.2,271.2,9.23,9.93,10.38,1086.4,4888.2
1037,2000-11-27,265.95,265.75,270.85,270.0,270.0,6.03,9.58,10.49,1096.6,4880.6
1038,2000-11-20,266.13,265.75,266.95,266.35,266.35,6.75,9.3,11.19,1093.9,4865.5
1039,2000-11-13,265.0,264.15,265.95,264.35,264.35,6.28,9.47,11.36,1089.9,4860.8
1040,2000-11-06,265.5,264.6,266.5,265.05,265.05,11.22,9.78,11.4,1091.7,4859.3
1041,2000-10-30,264.42,264.35,266.23,264.5,264.5,11.32,10.09,11.48,1096.8,4856.4
1042,2000-10-23,271.15,270.1,272.85,270.25,270.25,12.68,9.69,11.48,1099.3,4858.8
1043,2000-10-16,272.65,270.85,273.05,272.0,272.0,13.29,9.69,11.68,1100.2,4859.5
1044,2000-10-09,269.9,269.6,271.2,270.6,270.6,9.47,8.68,11.09,1099.9,4859.0
1045,2000-10-02,274.4,272.83,274.75,273.45,273.45,9.3,8.68,11.09,1097.9,4854.2
1046,2000-09-25,272.15,272.05,274.45,274.3,274.3,7.92,8.41,11.29,1096.7,4844.2
1047,2000-09-18,272.05,271.45,274.53,271.8,271.8,7.62,9.46,11.5,1098.5,4843.5
1048,2000-09-11,272.95,272.1,274.25,273.43,273.43,8.45,9.72,11.71,1106.5,4838.6
1049,2000-09-04,277.2,276.7,278.15,277.0,277.0,8.69,10.91,11.82,1097.7,4828.2
1050,2000-08-28,274.0,273.3,274.6,274.15,274.15,8.56,12.92,12.37,1101.4,4816.9
1051,2000-08-21,276.7,274.5,277.3,275.25,275.25,7.47,13.0,12.3,1102.2,4811.1
1052,2000-08-14,274.75,274.15,276.65,274.8,274.8,8.36,12.91,12.68,1100.3,4794.8
1053,2000-08-07,272.85,272.25,274.2,273.75,273.75,8.02,12.94,13.18,1097.9,4794.3
1054,2000-07-31,278.4,276.5,278.55,277.25,277.25,7.98,12.86,14.36,1096.2,4786.2
1055,2000-07-24,280.25,279.05,280.85,279.25,279.25,12.6,13.34,18.13,1099.5,4782.4
1056,2000-07-17,280.45,280.45,284.15,283.6,283.6,12.52,13.21,18.13,1100.9,4773.6
1057,2000-07-10,283.75,283.5,285.4,283.95,283.95,14.66,13.03,18.14,1114.6,4776.8
1058,2000-07-03,288.95,287.85,289.83,288.35,288.35,15.9,12.84,18.09,1109.4,4766.6
1059,2000-06-26,283.15,282.05,284.7,284.0,284.0,16.55,12.77,18.06,1099.0,4760.7
1060,2000-06-19,289.15,285.45,289.15,286.25,286.25,17.15,13.35,18.07,1101.1,4758.2
1061,2000-06-12,283.9,283.25,286.9,286.8,286.8,15.23,12.89,17.82,1104.4,4761.9
1062,2000-06-05,281.05,279.05,286.25,285.45,285.45,14.23,12.66,17.69,1102.0,4759.1
1063,2000-05-29,272.7,272.15,273.8,272.15,272.15,9.26,11.8,18.02,1097.8,4747.2
1064,2000-05-22,274.1,273.6,276.9,275.65,275.65,9.59,12.18,18.44,1105.1,4744.7
1065,2000-05-15,276.5,273.9,277.0,275.45,275.45,8.93,12.77,18.47,1111.2,4739.9
1066,2000-05-08,278.95,276.2,278.95,276.73,276.73,9.18,14.71,18.5,1106.5,4734.2
1067,2000-05-01,275.25,272.2,275.25,273.35,273.35,11.18,22.09,18.74,1105.0,4754.7
1068,2000-04-24,280.0,279.3,281.2,279.8,279.8,12.22,22.06,19.13,1114.9,4767.0
1069,2000-04-17,284.75,280.75,285.05,281.38,281.38,13.4,22.1,20.06,1118.2,4760.7
1070,2000-04-10,280.6,279.8,282.7,282.0,282.0,13.99,22.26,20.21,1121.8,4751.8
1071,2000-04-03,278.75,277.18,279.85,278.2,278.2,14.71,21.71,20.3,1117.8,4728.0
1072,2000-03-27,285.13,280.3,285.18,280.3,280.3,14.15,22.15,20.95,1104.9,4711.6
1073,2000-03-20,283.8,283.55,287.38,286.88,286.88,14.61,21.8,26.03,1106.5,4704.1
1074,2000-03-13,289.0,289.0,292.1,290.7,290.7,16.78,21.76,26.23,1105.5,4685.9
1075,2000-03-06,288.5,287.63,290.13,287.63,287.63,19.6,21.26,25.92,1107.1,4678.3
1076,2000-02-28,292.75,290.75,294.0,291.75,291.75,34.0,23.1,25.88,1101.8,4666.4
1077,2000-02-21,304.75,303.25,306.7,305.5,305.5,32.97,22.93,25.63,1106.4,4666.7
1078,2000-02-14,310.05,305.75,311.2,308.15,308.15,31.59,22.39,25.43,1112.2,4667.3
1079,2000-02-07,316.5,302.25,322.0,302.75,302.75,29.37,21.63,25.02,1114.3,4674.2
1080,2000-01-31,284.25,281.85,284.65,283.5,283.5,11.9,14.84,22.29,1108.9,4667.7
1081,2000-01-24,289.0,286.35,289.0,287.6,287.6,11.6,16.24,22.2,1122.3,4667.0
1082,2000-01-17,284.05,284.05,286.5,285.5,285.5,11.42,17.85,22.18,1125.1,4659.8
1083,2000-01-10,281.63,280.75,282.5,281.48,281.48,11.69,18.67,22.17,1133.4,4657.6
1084,2000-01-03,288.5,288.13,289.5,289.0,289.0,16.49,18.33,21.9,1138.6,4653.1
1085,1999-12-27,287.25,287.13,288.4,287.75,287.75,19.65,21.06,22.08,1126.5,4638.1
1086,1999-12-20,283.25,283.25,284.88,284.15,284.15,19.62,29.81,22.04,1120.5,4628.0
1087,1999-12-13,279.5,278.55,280.7,280.28,280.28,19.41,30.18,22.01,1122.0,4617.8
1088,1999-12-06,279.9,274.5,281.38,276.1,276.1,16.17,29.13,21.3,1110.3,4613.2
1089,1999-11-29,296.45,290.2,296.55,291.0,291.0,17.43,28.49,21.09,1104.8,4601.1
1090,1999-11-22,294.4,293.7,296.35,294.5,294.5,21.45,28.1,20.91,1113.0,4603.9
1091,1999-11-15,291.25,289.6,293.58,291.5,291.5,21.59,28.31,20.93,1116.5,4599.6
1092,1999-11-08,290.0,287.4,290.0,289.75,289.75,21.55,27.88,20.63,1110.4,4593.7
1093,1999-11-01,297.5,287.0,297.75,290.25,290.25,25.89,27.8,20.71,1102.7,4596.6
1094,1999-10-25,302.05,298.0,303.0,298.0,298.0,43.08,25.88,19.78,1101.6,4584.3
1095,1999-10-18,316.0,309.98,318.25,311.5,311.5,41.56,25.34,19.61,1103.0,4577.4
1096,1999-10-11,319.5,315.0,320.4,318.0,318.0,39.59,24.43,19.08,1106.8,4574.8
1097,1999-10-04,304.25,304.25,319.28,317.35,317.35,38.15,23.92,18.73,1101.0,4568.5
1098,1999-09-27,269.0,269.0,286.5,282.78,282.78,19.82,13.95,12.06,1089.6,4557.8
1099,1999-09-20,255.3,254.55,255.9,255.0,255.0,7.4,7.78,8.7,1100.9,4561.3
1100,1999-09-13,256.65,256.05,257.35,256.45,256.45,8.05,7.94,8.84,1100.4,4553.7
1101,1999-09-06,254.45,254.25,255.3,254.7,254.7,8.51,8.12,9.31,1092.3,4550.1
1102,1999-08-30,253.55,253.1,254.25,253.95,253.95,7.48,8.44,9.39,1082.8,4539.6
1103,1999-08-23,257.85,254.15,258.1,254.25,254.25,8.15,8.75,9.4,1096.9,4540.8
1104,1999-08-16,260.45,258.35,260.55,260.05,260.05,6.19,8.49,9.17,1106.2,4544.7
1105,1999-08-09,256.15,255.75,257.7,257.25,257.25,6.39,8.38,9.38,1110.9,4540.9
1106,1999-08-02,255.95,253.9,255.95,255.15,255.15,9.39,9.87,9.42,1099.9,4532.4
1107,1999-07-26,254.75,253.0,254.75,254.0,254.0,9.1,10.04,9.46,1096.5,4532.0
1108,1999-07-19,254.0,252.95,254.35,253.25,253.25,9.11,10.01,9.63,1097.2,4523.2
1109,1999-07-12,257.15,255.25,257.23,255.65,255.65,9.19,10.21,9.61,1107.5,4523.6
1110,1999-07-05,263.55,261.9,263.55,262.25,262.25,8.6,9.56,9.44,1091.5,4505.6
1111,1999-06-28,259.85,259.2,261.05,260.75,260.75,9.05,9.51,9.52,1095.1,4498.3
1112,1999-06-21,259.15,258.13,260.0,258.85,258.85,8.77,9.64,9.47,1101.6,4499.3
1113,1999-06-14,258.25,258.25,261.35,260.65,260.65,8.91,9.63,9.51,1103.1,4494.1
1114,1999-06-07,265.45,264.3,267.5,265.55,265.55,7.88,10.02,9.62,1100.6,4492.4
1115,1999-05-31,270.5,270.0,271.05,270.35,270.35,11.15,10.12,9.53,1099.2,4487.9
1116,1999-05-24,273.3,271.65,273.3,272.65,272.65,12.17,9.96,9.54,1099.3,4476.8
1117,1999-05-17,276.15,274.25,276.75,274.5,274.5,11.9,10.02,9.48,1102.9,4471.6
1118,1999-05-10,282.35,278.0,282.35,278.75,278.75,12.52,10.43,9.57,1109.9,4471.7
1119,1999-05-03,286.9,285.75,286.95,286.35,286.35,7.23,8.81,8.81,1109.2,4454.5
1120,1999-04-26,283.4,280.45,283.5,281.25,281.25,6.47,8.86,8.88,1095.1,4458.9
1121,1999-04-19,283.1,283.1,285.2,284.85,284.85,7.37,9.14,8.85,1099.5,4453.0
1122,1999-04-12,281.95,281.9,284.35,282.85,282.85,9.92,8.85,8.99,1104.2,4444.5
1123,1999-04-05,279.85,277.25,279.85,278.45,278.45,10.78,9.56,9.09,1101.5,4440.9
1124,1999-03-29,279.9,279.75,281.15,280.35,280.35,10.87,9.57,9.62,1093.8,4425.3
1125,1999-03-22,284.45,283.85,284.85,284.65,284.65,10.12,9.29,9.68,1097.3,4419.8
1126,1999-03-15,292.75,286.35,292.75,286.9,286.9,10.87,9.69,9.86,1097.6,4417.1
1127,1999-03-08,288.1,287.85,291.65,291.6,291.6,8.49,9.12,9.89,1098.6,4420.9
1128,1999-03-01,286.9,285.35,287.25,286.4,286.4,8.54,8.98,10.39,1095.1,4418.3
1129,1999-02-22,287.85,286.45,288.1,287.05,287.05,10.09,9.18,10.87,1099.8,4418.8
1130,1999-02-15,289.4,289.25,290.6,289.5,289.5,7.95,8.77,11.0,1097.4,4415.3
1131,1999-02-08,288.75,288.55,289.95,289.15,289.15,9.5,9.0,11.02,1095.4,4409.8
1132,1999-02-01,286.9,286.6,289.25,288.85,288.85,9.97,9.14,11.2,1096.7,4407.2
1133,1999-01-25,286.45,286.1,288.45,287.85,287.85,8.03,8.65,11.48,1093.9,4388.8
1134,1999-01-18,286.75,286.45,287.35,286.95,286.95,8.5,8.81,11.54,1095.3,4392.2
1135,1999-01-11,291.25,290.65,293.5,292.9,292.9,9.88,8.83,11.37,1102.7,4388.4
1136,1999-01-04,288.55,286.45,289.0,287.7,287.7,9.31,9.44,11.27,1107.1,4384.0
1137,1998-12-28,286.35,285.6,287.0,286.65,286.65,9.63,10.07,11.35,1091.6,4369.8
1138,1998-12-21,290.2,288.35,290.45,288.95,288.95,9.62,10.57,11.5,1094.5,4364.2
1139,1998-12-14,291.15,290.25,292.35,291.35,291.35,7.96,10.35,11.31,1095.1,4360.0
1140,1998-12-07,292.15,292.1,297.25,294.89,294.89,8.04,11.47,11.86,1094.2,4358.0
1141,1998-11-30,296.15,293.0,296.45,293.2,293.2,8.89,12.11,12.56,1096.1,4339.1
1142,1998-11-23,296.25,295.25,296.8,296.5,296.5,8.42,13.0,12.81,1092.4,4336.9
1143,1998-11-16,295.85,294.45,295.85,294.65,294.65,9.26,12.94,12.89,1097.2,4338.4
1144,1998-11-09,292.85,292.25,293.05,292.75,292.75,8.76,12.89,12.84,1096.1,4335.1
1145,1998-11-02,292.75,289.85,293.45,290.0,290.0,11.5,13.02,12.84,1088.9,4318.2
1146,1998-10-26,292.8,290.95,292.9,292.2,292.2,12.27,13.78,12.9,1086.9,4311.4
1147,1998-10-19,300.05,296.15,300.05,296.15,296.15,13.48,13.8,13.21,1086.1,4297.2
1148,1998-10-12,297.0,294.75,298.0,296.25,296.25,13.9,13.51,13.15,1084.0,4285.6
1149,1998-10-05,300.4,295.85,300.4,296.65,296.65,14.91,12.93,12.98,1084.2,4274.3
1150,1998-09-28,293.92,291.95,296.25,295.85,295.85,14.7,12.67,12.73,1074.5,4255.5
1151,1998-09-21,290.65,287.95,293.75,288.95,288.95,16.57,12.37,12.88,1083.4,4262.0
1152,1998-09-14,292.68,289.05,293.35,290.35,290.35,15.74,12.74,13.06,1083.9,4257.5
1153,1998-09-07,286.85,286.85,289.25,288.45,288.45,13.43,12.89,12.46,1076.2,4249.7
1154,1998-08-31,274.15,273.65,277.15,275.55,275.55,13.06,12.76,12.05,1069.8,4228.6
1155,1998-08-24,284.15,283.95,285.25,284.65,284.65,11.49,12.58,11.74,1072.4,4220.1
1156,1998-08-17,283.8,282.55,285.85,285.05,285.05,11.47,12.91,12.13,1075.4,4215.8
1157,1998-08-10,286.85,285.25,287.85,287.45,287.45,10.43,12.66,11.95,1084.1,4217.1
1158,1998-08-03,286.45,282.75,287.15,282.95,282.95,8.24,12.2,11.7,1079.8,4200.4
1159,1998-07-27,291.45,289.65,291.5,290.35,290.35,7.96,12.43,12.13,1067.7,4193.3
1160,1998-07-20,294.5,293.65,296.35,296.05,296.05,8.7,12.66,12.48,1072.7,4192.1
1161,1998-07-13,290.1,288.5,292.45,291.65,291.65,12.88,12.81,13.4,1075.0,4187.7
1162,1998-07-06,294.1,292.55,294.35,293.25,293.25,16.45,13.0,13.94,1083.2,4197.6
1163,1998-06-29,293.15,292.25,294.35,293.65,293.65,17.15,13.44,14.3,1066.9,4171.4
1164,1998-06-22,296.55,294.0,296.55,295.75,295.75,17.71,13.47,14.39,1071.8,4172.5
1165,1998-06-15,285.55,284.0,286.75,284.85,284.85,14.11,12.76,13.92,1083.8,4174.9
1166,1998-06-08,291.7,289.35,297.15,296.95,296.95,12.49,11.91,13.62,1081.0,4173.6
1167,1998-06-01,293.1,288.35,293.15,288.45,288.45,10.17,11.25,13.73,1077.6,4169.6
1168,1998-05-25,299.6,298.95,300.2,299.75,299.75,10.57,11.1,13.89,1072.9,4156.1
1169,1998-05-18,301.25,298.75,301.95,299.55,299.55,11.32,11.38,14.02,1081.2,4152.1
1170,1998-05-11,299.55,297.95,301.35,300.35,300.35,11.77,11.27,14.03,1084.4,4148.4
1171,1998-05-04,302.7,302.7,305.75,304.35,304.35,11.19,11.06,14.13,1078.9,4139.9
1172,1998-04-27,312.5,309.15,312.65,309.65,309.65,11.3,11.84,13.87,1068.5,4128.3
1173,1998-04-20,307.15,306.55,308.55,307.95,307.95,11.9,13.53,14.16,1079.4,4133.2
1174,1998-04-13,309.85,309.65,311.25,311.15,311.15,11.81,14.36,15.57,1078.2,4128.9
1175,1998-04-06,307.45,306.7,314.65,309.05,309.05,11.5,14.9,15.52,1079.1,4125.2
1176,1998-03-30,302.75,301.4,303.55,301.4,301.4,10.06,15.13,15.41,1064.8,4101.8
1177,1998-03-23,292.35,291.7,299.75,297.75,297.75,12.54,15.36,15.71,1074.4,4102.4
1178,1998-03-16,295.5,293.85,295.5,294.35,294.35,10.17,15.08,15.51,1081.7,4107.0
1179,1998-03-09,294.2,293.55,295.05,294.45,294.45,10.32,15.35,15.5,1085.8,4106.1
1180,1998-03-02,299.45,297.95,300.45,299.5,299.5,13.79,16.47,15.47,1079.3,4094.0
1181,1998-02-23,296.75,292.35,297.25,293.75,293.75,14.25,16.22,15.23,1076.8,4086.0
1182,1998-02-16,300.1,297.65,300.13,298.35,298.35,18.31,16.38,15.15,1077.4,4076.0
1183,1998-02-09,298.5,298.05,302.05,299.6,299.6,20.11,16.7,15.3,1080.1,4070.3
1184,1998-02-02,302.45,301.25,303.75,303.0,303.0,20.15,15.78,14.82,1072.2,4055.6
1185,1998-01-26,298.5,296.05,305.25,297.5,297.5,19.72,15.59,14.86,1070.9,4047.5
1186,1998-01-19,291.15,285.35,291.15,287.45,287.45,16.31,17.04,14.07,1070.3,4042.2
1187,1998-01-12,279.13,277.75,279.55,278.15,278.15,13.18,15.7,13.47,1078.0,4042.8
1188,1998-01-05,288.25,280.75,288.55,281.85,281.85,15.01,15.84,13.83,1080.9,4044.8
1189,1997-12-29,295.15,290.25,295.5,290.75,290.75,15.68,15.65,13.85,1071.4,4029.2
1190,1997-12-22,289.65,289.25,291.65,291.65,291.65,15.14,16.06,13.86,1070.6,4021.1
1191,1997-12-15,282.55,282.55,286.25,283.75,283.75,14.12,15.64,13.74,1072.9,4016.6
1192,1997-12-08,288.15,287.3,289.15,287.55,287.55,12.1,15.03,13.39,1072.2,4018.7
1193,1997-12-01,297.25,293.05,297.5,293.45,293.45,10.2,14.38,13.03,1070.4,4017.2
1194,1997-11-24,304.85,302.55,306.4,302.85,302.85,12.67,14.01,12.85,1066.4,4006.8
1195,1997-11-17,303.55,302.35,305.0,303.85,303.85,19.61,13.86,12.72,1070.4,4000.4
1196,1997-11-10,310.25,308.6,311.25,310.0,310.0,19.08,13.95,12.58,1075.4,4001.2
1197,1997-11-03,311.25,311.05,315.3,313.55,313.55,20.06,14.49,12.66,1073.1,3992.3
1198,1997-10-27,310.75,307.5,312.95,311.13,311.13,19.88,13.72,12.39,1058.7,3983.8
1199,1997-10-20,325.15,323.35,325.2,323.65,323.65,12.31,10.37,10.52,1064.5,3984.0
1200,1997-10-13,330.15,328.05,330.75,328.45,328.45,12.17,11.51,10.49,1066.3,3977.5
1201,1997-10-06,334.55,331.95,334.85,332.55,332.55,10.41,11.01,10.31,1068.8,3976.6
1202,1997-09-29,326.5,326.1,329.55,328.25,328.25,7.15,11.5,9.77,1060.1,3965.1
1203,1997-09-22,320.85,320.25,321.55,320.95,320.95,5.63,11.47,9.64,1062.2,3960.7
1204,1997-09-15,323.85,321.75,323.95,323.45,323.45,8.0,11.63,9.81,1066.5,3961.1
1205,1997-09-08,322.5,320.55,322.6,321.95,321.95,8.18,11.66,9.99,1077.6,3963.1
1206,1997-09-01,324.35,324.1,325.0,324.55,324.55,11.24,11.67,10.09,1071.9,3963.0
1207,1997-08-25,325.1,323.95,325.25,324.7,324.7,11.86,11.68,10.45,1074.5,3953.7
1208,1997-08-18,326.38,321.05,327.1,321.45,321.45,12.21,11.47,10.7,1076.4,3947.2
1209,1997-08-11,326.5,325.7,329.65,328.45,328.45,13.8,11.3,10.74,1080.2,3939.0
1210,1997-08-04,324.6,323.5,325.25,323.95,323.95,13.82,10.81,10.49,1071.0,3927.5
1211,1997-07-28,325.7,324.9,329.55,328.63,328.63,15.14,10.92,10.53,1060.6,3914.2
1212,1997-07-21,327.8,325.45,328.5,325.65,325.65,15.06,10.66,10.8,1064.0,3911.9
1213,1997-07-14,321.35,319.45,322.36,319.95,319.95,11.93,9.28,10.15,1069.3,3910.7
1214,1997-07-07,323.38,313.95,324.5,318.0,318.0,11.0,9.27,10.23,1065.6,3912.4
1215,1997-06-30,335.12,333.35,335.5,333.95,333.95,7.65,7.54,9.66,1062.1,3900.1
1216,1997-06-23,337.35,336.85,339.9,339.75,339.75,6.81,7.53,9.84,1061.7,3893.8
1217,1997-06-16,341.35,340.75,342.8,342.65,342.65,5.85,7.58,9.67,1068.6,3892.6
1218,1997-06-09,344.88,343.25,344.88,344.05,344.05,6.76,8.12,9.61,1072.3,3899.2
1219,1997-06-02,344.4,343.45,344.95,344.45,344.45,8.63,8.43,9.54,1065.1,3887.3
